cell_id,fg,n_sp,n_rec,iap_t_mean,iap_t_q5,iap_t_q95,bo_sst_mean,bo_sst_q5,bo_sst_q95,bo_sbt_mean,bo_sbt_q5,bo_sbt_q95,species,records,worms_id,rank_name
10000,phytoplankton,2,2,10.28067582756091,0.7293345555663109,21.125570392608637,10.872842659630777,4.5149000763893135,19.341150474548336,5.592566552204958,0.32603884562850055,11.48657021522522,NA,NA,NA,NA
10000,zooplankton,1,1,7.602551817773771,0.5693603157997131,14.265530586242676,8.60756775080525,3.3810500383377087,12.347000122070312,5.729795733509894,-0.6466670036315918,11.97249984741211,NA,NA,NA,NA
10001,phytoplankton,3,3,9.278023437573944,1.1555339167515437,18.380505212148027,9.609842006362891,4.622433336575827,16.332100439071652,4.485794731543151,0.5764333958427116,9.650660101572672,NA,NA,NA,NA
10001,zooplankton,2,2,9.021633937824076,1.4207824766635895,15.583372592926025,9.125534724386924,2.905525052547455,13.208474922180173,5.749568019197808,-0.33149558915756644,11.498252558708188,NA,NA,NA,NA
10002,algae,2,5,14.019436897480611,6.9306817054748535,21.844449081420898,12.788732914715558,9.089430027008056,18.84230964660644,8.442758139042308,1.7123636078834532,17.379540252685548,NA,NA,NA,NA
10002,benthos,1,1,11.881896819757044,5.170285844802857,18.651464462280273,12.32027335166462,10.043999671936035,15.576000213623047,11.179707657192237,7.2530598640441895,15.268899917602539,NA,NA,NA,NA
10002,phytoplankton,14,32,13.020012646525506,4.589373308233917,23.553799185156823,12.421183319265023,6.3504624627530575,21.408137822151176,6.5778971918965565,1.0663142672739925,15.407604202628136,NA,NA,NA,NA
10002,zooplankton,6,32,8.616497048162122,1.4386267691850663,15.081659376621246,9.134760671383361,3.6736390978097924,13.260712575912475,5.688605487882019,0.050701937510166314,11.633167438209057,NA,NA,NA,NA
10003,algae,3,13,12.787867936798223,5.148030501145583,20.479028026874246,11.769878892679746,7.563523068794837,17.752480653616093,8.044801909333179,1.3134321295298064,15.26770775134747,NA,NA,NA,NA
10003,benthos,1,1,7.70483025396742,0.22878103703260422,15.397026538848877,7.275855113434535,1.8718999624252322,11.491000175476074,3.844465289112875,-0.9673655986785887,10.756899833679196,NA,NA,NA,NA
10003,phytoplankton,16,81,13.002464370914247,4.872205231421524,22.940174045091794,12.367706722232072,6.462060494628954,20.788352108590388,6.705692600591081,1.2095807085802528,15.339702069906542,NA,NA,NA,NA
10003,zooplankton,11,83,8.328453158763919,1.3103922378586,14.737311175932367,8.957479252345248,3.5203710867787703,13.355686196936182,5.1405842365216605,0.02301500220502536,11.335734818929648,NA,NA,NA,NA
10004,algae,3,4,12.657601893297496,4.525242698192597,20.886112022399903,11.626421476628746,7.268175029754639,18.159462642669673,7.88291302569654,1.0701462656259537,14.401350021362305,NA,NA,NA,NA
10004,phytoplankton,5,10,11.857663476373178,3.2526532797515393,22.1934326839447,11.642526386263476,5.471930078268051,20.062800273895245,6.124850292732332,0.7509787717461591,15.351114888191223,NA,NA,NA,NA
10004,zooplankton,5,23,7.814254185822161,0.8901510186817335,14.230100009752357,8.538992816202205,3.2633782643338916,12.945256593953008,5.069550485046338,-0.04860355765761241,11.090163622731747,NA,NA,NA,NA
10005,phytoplankton,3,3,13.264351124350497,4.989719931284586,25.012873872121173,12.624517467234666,6.0339499870936075,22.775333531697573,7.447101839471159,1.2117313226064048,17.385167121887207,NA,NA,NA,NA
10005,zooplankton,3,9,8.325594771214814,1.358424735069275,14.726983388264975,9.004351607142514,3.8499222384558798,13.176555633544922,5.5933628075609185,0.2503764231999715,11.60219430923462,NA,NA,NA,NA
10006,phytoplankton,5,7,12.166338379020578,2.6157648591058593,24.303288418906074,12.263361203774014,4.676428599017007,22.645043345860067,5.75526105611042,0.6148171529173855,13.809047181265695,NA,NA,NA,NA
10006,zooplankton,6,9,8.127240821007838,1.8173975483617848,14.767457326253256,9.859221306174119,4.760605482260386,15.080055554707846,4.93443320488066,0.14364731311798096,11.150122409396701,NA,NA,NA,NA
10007,algae,3,3,16.242571197937828,10.053223578135173,21.881861241658527,15.742342775543031,11.691449530919392,20.603000005086262,7.810690381597094,1.8438558181126912,17.4146367073059,NA,NA,NA,NA
10007,benthos,2,2,15.012404280138103,6.855210686731152,19.395312547683716,18.299864124760404,9.723750114440918,24.058325052261353,12.649268947235246,5.017084538936616,24.227499961853027,NA,NA,NA,NA
10007,phytoplankton,19,20,14.286240070183869,5.60634232878685,23.122837252616883,13.19786901483422,6.7873449814319615,20.220290126800535,8.487254032747447,1.801254708170891,16.245883960723877,NA,NA,NA,NA
10007,zooplankton,8,37,6.329866722293639,0.3779873763840344,12.857080392579775,7.848180724366742,2.708070237249942,13.181693202096062,4.607535450693586,-0.42123940329293946,10.542492115175396,NA,NA,NA,NA
10008,phytoplankton,1,1,5.734423478889698,-0.5118586421012878,13.975588798522946,6.906239213129842,3.0097000122070314,11.416000366210938,3.502955327876384,-0.6403269529342652,10.411370134353634,NA,NA,NA,NA
